Symbol,Name,Exchange,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
RRD,R.R. Donnelley & Sons Company,NYSE,16.2,$377.1M,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/rrd
RDN,Radian Group Inc.,NYSE,13.21,$2.83B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rdn
RAS,RAIT Financial Trust,NYSE,2.58,$237.84M,1998,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ras
RAS^A,RAIT Financial Trust,NYSE,20.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^a
RAS^B,RAIT Financial Trust,NYSE,21.6701,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^b
RAS^C,RAIT Financial Trust,NYSE,22.71,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^c
RFT,RAIT Financial Trust,NYSE,22.37,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rft
RFTA,RAIT Financial Trust,NYSE,24.49,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rfta
RL,Ralph Lauren Corporation,NYSE,98.59,$8.11B,1997,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/rl
RPT,Ramco-Gershenson Properties Trust,NYSE,16.36,$1.3B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpt
RPT^D,Ramco-Gershenson Properties Trust,NYSE,60.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpt^d
RRC,Range Resources Corporation,NYSE,32.02,$7.91B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rrc
RJD,"Raymond James Financial, Inc.",NYSE,25.56,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjd
RJF,"Raymond James Financial, Inc.",NYSE,59.09,$8.37B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf
RYAM,Rayonier Advanced Materials Inc.,NYSE,12.03,$520.51M,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ryam
RYAM^A,Rayonier Advanced Materials Inc.,NYSE,95.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ryam^a
RYN,Rayonier Inc.,NYSE,25.99,$3.19B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ryn
RTN,Raytheon Company,NYSE,132.97,$39.05B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtn
RMAX,"RE/MAX Holdings, Inc.",NYSE,44.95,$793.17M,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/rmax
RLGY,Realogy Holdings Corp.,NYSE,23.15,$3.36B,2012,Finance,Real Estate,http://www.nasdaq.com/symbol/rlgy
O,Realty Income Corporation,NYSE,57.38,$14.84B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/o
O^F,Realty Income Corporation,NYSE,25.29,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/o^f
RHT,"Red Hat, Inc.",NYSE,74.45,$13.37B,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht
RLH,Red Lion Hotels Corporation,NYSE,8.4,$169.92M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rlh
RWT,"Redwood Trust, Inc.",NYSE,13.94,$1.07B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rwt
RBC,Regal Beloit Corporation,NYSE,57.95,$2.59B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/rbc
RGC,Regal Entertainment Group,NYSE,22.12,$3.47B,2002,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rgc
REG,Regency Centers Corporation,NYSE,69.32,$7.24B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/reg
REG^F,Regency Centers Corporation,NYSE,25.3501,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^f
REG^G,Regency Centers Corporation,NYSE,25.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^g
RM,Regional Management Corp.,NYSE,21.31,$243.89M,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/rm
RF,Regions Financial Corporation,NYSE,10.52,$13.2B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rf
RF^A,Regions Financial Corporation,NYSE,25.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^a
RF^B,Regions Financial Corporation,NYSE,27.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^b
RGS,Regis Corporation,NYSE,12.26,$567.25M,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/rgs
RGA,"Reinsurance Group of America, Incorporated",NYSE,108.73,$6.97B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga
RZA,"Reinsurance Group of America, Incorporated",NYSE,27.78,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rza
RZB,"Reinsurance Group of America, Incorporated",NYSE,28.46,n/a,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/rzb
RS,Reliance Steel & Aluminum Co.,NYSE,68.18,$4.95B,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/rs
RENX,RELX N.V.,NYSE,16.18,$33.26B,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/renx
RELX,RELX PLC,NYSE,17.5,$35.97B,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/relx
RNR,RenaissanceRe Holdings Ltd.,NYSE,124.14,$5.12B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rnr
RNR^C,RenaissanceRe Holdings Ltd.,NYSE,25.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^c
RNR^E,RenaissanceRe Holdings Ltd.,NYSE,25.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^e
SOL,Renesola Ltd.,NYSE,0.8903,$90.46M,2008,Technology,Semiconductors,http://www.nasdaq.com/symbol/sol
RENN,Renren Inc.,NYSE,1.8,$611.85M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/renn
RSG,"Republic Services, Inc.",NYSE,51.23,$17.42B,1998,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/rsg
RMD,ResMed Inc.,NYSE,57.42,$8.09B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd
REN           ,Resolute Energy Corporation,NYSE,23.88,$367.94M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ren
RFP,Resolute Forest Products Inc.,NYSE,3.95,$353.99M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/rfp
RSO,Resource Capital Corp.,NYSE,11.95,$372.43M,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rso
RSO^A,Resource Capital Corp.,NYSE,22.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^a
RSO^B,Resource Capital Corp.,NYSE,22.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^b
RSO^C,Resource Capital Corp.,NYSE,22.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^c
QSR,Restaurant Brands International Inc.,NYSE,44.38,$10.39B,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/qsr
RH,Restoration Hardware Holdings Inc.,NYSE,28.49,$1.16B,2012,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/rh
RPAI,"Retail Properties of America, Inc.",NYSE,14.73,$3.5B,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpai
RPAI^A,"Retail Properties of America, Inc.",NYSE,25.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpai^a
REV,"Revlon, Inc.",NYSE,29.6,$1.55B,1996,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rev
REX,REX American Resources Corporation,NYSE,80.24,$528.14M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rex
REXR,"Rexford Industrial Realty, Inc.",NYSE,20.67,$1.36B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rexr
REXR^A,"Rexford Industrial Realty, Inc.",NYSE,25.09,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rexr^a
RXN,Rexnord Corporation,NYSE,17.28,$1.77B,2012,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rxn
RAI,Reynolds American Inc,NYSE,54.46,$77.65B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/rai
RICE,Rice Energy Inc.,NYSE,21.86,$3.42B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rice
RMP,Rice Midstream Partners LP,NYSE,20.71,$1.68B,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/rmp
RNG,"Ringcentral, Inc.",NYSE,20.05,$1.47B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/rng
RIO,Rio Tinto Plc,NYSE,33.93,$75.43B,2002,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio
RBA,Ritchie Bros. Auctioneers Incorporated,NYSE,34.45,$3.67B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rba
RAD,Rite Aid Corporation,NYSE,6.47,$6.81B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/rad
RIV,"RiverNorth Opportunities Fund, Inc.",NYSE,18.62,$69.92M,2015,n/a,n/a,http://www.nasdaq.com/symbol/riv
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",NYSE,20,$210M,2016,n/a,n/a,http://www.nasdaq.com/symbol/opp
RLI,RLI Corp.,NYSE,54.75,$2.4B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rli
RLJ,RLJ Lodging Trust,NYSE,19.47,$2.42B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rlj
RRTS,"Roadrunner Transportation Systems, Inc",NYSE,7.53,$288.6M,2010,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rrts
RHI,Robert Half International Inc.,NYSE,37.43,$4.87B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rhi
ROK,"Rockwell Automation, Inc.",NYSE,117.56,$15.21B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rok
COL,"Rockwell Collins, Inc.",NYSE,82.16,$10.68B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/col
RCI,"Rogers Communication, Inc.",NYSE,39.33,$15.83B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/rci
ROG,Rogers Corporation,NYSE,67.57,$1.22B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rog
ROL,"Rollins, Inc.",NYSE,30.36,$6.61B,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol
ROP,"Roper Technologies, Inc.",NYSE,169.47,$17.17B,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rop
RST,Rosetta Stone,NYSE,6.82,$149.92M,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rst
RDC,Rowan Companies plc,NYSE,13.59,$1.7B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rdc
RY,Royal Bank Of Canada,NYSE,61.2,$90.9B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry
RY^S,Royal Bank Of Canada,NYSE,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^s
RY^T,Royal Bank Of Canada,NYSE,28.7787,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^t
RBS,Royal Bank Scotland plc (The),NYSE,4.6,$27.03B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs
RBS^F,Royal Bank Scotland plc (The),NYSE,25.7634,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^f
RBS^H,Royal Bank Scotland plc (The),NYSE,25.45,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^h
RBS^L,Royal Bank Scotland plc (The),NYSE,24.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^l
RBS^S,Royal Bank Scotland plc (The),NYSE,25.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^s
RCL,Royal Caribbean Cruises Ltd.,NYSE,75.23,$16.14B,1993,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl
RDS.A,Royal Dutch Shell PLC,NYSE,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.a
RDS.B,Royal Dutch Shell PLC,NYSE,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.b
RGT,"Royce Global Value Trust, Inc.",NYSE,7.64,$79.04M,2013,n/a,n/a,http://www.nasdaq.com/symbol/rgt
RMT,"Royce Micro-Cap Trust, Inc.",NYSE,7.19,$267.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rmt
RVT,"Royce Value Trust, Inc.",NYSE,11.71,$942.41M,1986,n/a,n/a,http://www.nasdaq.com/symbol/rvt
RES,"RPC, Inc.",NYSE,16.71,$3.63B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/res
RPM,RPM International Inc.,NYSE,47.12,$6.28B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm
RSPP,"RSP Permian, Inc.",NYSE,37.16,$4.72B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rspp
RT,"Ruby Tuesday, Inc.",NYSE,2.72,$163.74M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rt
RTEC,"Rudolph Technologies, Inc.",NYSE,17.85,$552.28M,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtec
R,"Ryder System, Inc.",NYSE,68.96,$3.69B,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/r
RYI,Ryerson Holding Corporation,NYSE,8.95,$332.04M,2014,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ryi
RHP,"Ryman Hospitality Properties, Inc.",NYSE,51.4,$2.62B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rhp
SPGI,S&P Global Inc.,NYSE,122.59,$32.36B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/spgi
SBR,Sabine Royalty Trust,NYSE,37,$539.44M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sbr
SB,"Safe Bulkers, Inc",NYSE,1.25,$104.51M,2008,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sb
SB^B,"Safe Bulkers, Inc",NYSE,23.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^b
SB^C,"Safe Bulkers, Inc",NYSE,14.66,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^c
SB^D,"Safe Bulkers, Inc",NYSE,14.8401,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^d
SFE,"Safeguard Scientifics, Inc.",NYSE,10.75,$217.56M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/sfe
CRM,Salesforce.com Inc,NYSE,74.37,$50.51B,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm
SMM,Salient Midstream & MLP Fund,NYSE,11.44,$202.74M,2012,n/a,n/a,http://www.nasdaq.com/symbol/smm
SBH,"Sally Beauty Holdings, Inc.",NYSE,25.5,$3.73B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sbh
SJT,San Juan Basin Royalty Trust,NYSE,6.11,$284.78M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sjt
SN,Sanchez Energy Corporation,NYSE,6.23,$410.81M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sn
SD,"SandRidge Energy, Inc.",NYSE,23.09,$447.28M,2016,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sd
SDT,SandRidge Mississippian Trust I,NYSE,1.32,$36.96M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdt
SDR,SandRidge Mississippian Trust II,NYSE,1.47,$73.1M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdr
PER,SandRidge Permian Trust,NYSE,3.15,$165.38M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/per
SNY,Sanofi,NYSE,39.94,$102.81B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny
SC,Santander Consumer USA Holdings Inc.,NYSE,11.53,$4.13B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sc
SOV^C,"Santander Holdings USA, Inc.",NYSE,25.6543,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sov^c
SAP,SAP SE,NYSE,85.35,$104.85B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap
SAQ,Saratoga Investment Corp,NYSE,25.2043,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saq
SAR,Saratoga Investment Corp,NYSE,17.87,$102.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sar
SSL,Sasol Ltd.,NYSE,26.47,$17.32B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl
BFS,"Saul Centers, Inc.",NYSE,59.12,$1.27B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs
BFS^C,"Saul Centers, Inc.",NYSE,26.0864,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfs^c
SCG,Scana Corporation,NYSE,71.01,$10.15B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg
SLB,Schlumberger N.V.,NYSE,77.84,$99.27B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb
SWM,"Schweitzer-Mauduit International, Inc.",NYSE,38.22,$1.17B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NYSE,68.58,$3.03B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/saic
SALT,Scorpio Bulkers Inc.,NYSE,3.5,$263.56M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt
SLTB,Scorpio Bulkers Inc.,NYSE,20.69,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb
SBNA,Scorpio Tankers Inc.,NYSE,22.5601,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna
SBNB,Scorpio Tankers Inc.,NYSE,25.31,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb
STNG,Scorpio Tankers Inc.,NYSE,3.76,$648.14M,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng
SMG,Scotts Miracle-Gro Company (The),NYSE,87.36,$5.29B,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg
LBF,"Scudder Global High Income Fund, Inc.",NYSE,8.2879,$53.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbf
KHI,Scudder High Income Trust,NYSE,9.335,$141.02M,1988,n/a,n/a,http://www.nasdaq.com/symbol/khi
KMM,Scudder Multi-Market Income Trust,NYSE,8.3817,$187.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm
KTF,Scudder Municiple Income Trust,NYSE,13.5,$530.44M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ktf
KST,Scudder Strategic Income Trust,NYSE,11.64,$50.73M,1994,n/a,n/a,http://www.nasdaq.com/symbol/kst
KSM,Scudder Strategic Municiple Income Trust,NYSE,12.95,$144.76M,1989,n/a,n/a,http://www.nasdaq.com/symbol/ksm
SA,"Seabridge Gold, Inc.",NYSE,11.35,$614.47M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa
CKH,"SEACOR Holdings, Inc.",NYSE,46.79,$811.14M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh
SDRL,Seadrill Limited,NYSE,2.02,$1.03B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdrl
SDLP,Seadrill Partners LLC,NYSE,3.13,$287.4M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdlp
SEE,Sealed Air Corporation,NYSE,44.95,$8.69B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/see
SSW,Seaspan Corporation,NYSE,9.73,$1.03B,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ssw
SSW^D,Seaspan Corporation,NYSE,22.4001,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^d
SSW^E,Seaspan Corporation,NYSE,23.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^e
SSW^G,Seaspan Corporation,NYSE,23.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^g
SSW^H,Seaspan Corporation,NYSE,22.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssw^h
SSWN,Seaspan Corporation,NYSE,24.86,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sswn
SEAS,"SeaWorld Entertainment, Inc.",NYSE,14.1,$1.25B,2013,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/seas
JBN,Select Asset Inc.,NYSE,18.29,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbn
JBR,Select Asset Inc.,NYSE,18.15,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbr
SEM,Select Medical Holdings Corporation,NYSE,11.2,$1.47B,2009,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sem
SGZA,"Selective Insurance Group, Inc.",NYSE,25.25,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sgza
SEMG,Semgroup Corporation,NYSE,30.6,$1.62B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/semg
SMI,Semiconductor  Manufacturing International Corporation,NYSE,6.94,$5.86B,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/smi
SRE,Sempra Energy,NYSE,102.1,$25.5B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/sre
ST,Sensata Technologies Holding N.V.,NYSE,35.81,$6.12B,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/st
SXT,Sensient Technologies Corporation,NYSE,73.72,$3.3B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt
SQNS,Sequans Communications S.A.,NYSE,1.92,$143.04M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/sqns
SRG,Seritage Growth Properties,NYSE,44.31,$2.47B,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/srg
SCI,Service Corporation International,NYSE,24.9,$4.74B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/sci
SERV,"ServiceMaster Global Holdings, Inc.",NYSE,35.84,$4.83B,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/serv
NOW,"ServiceNow, Inc.",NYSE,83.21,$13.69B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now
SHAK,"Shake Shack, Inc.",NYSE,31.75,$1.15B,2015,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/shak
SJR,Shaw Communications Inc.,NYSE,19.55,$9.08B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sjr
SHLX,"Shell Midstream Partners, L.P.",NYSE,26.26,$4.66B,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/shlx
SHW,Sherwin-Williams Company (The),NYSE,242.54,$22.53B,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/shw
SHG,Shinhan Financial Group Co Ltd,NYSE,37.79,$17.92B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shg
SFL,Ship Finance International Limited,NYSE,12.35,$1.15B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sfl
SHOP,Shopify Inc.,NYSE,39.15,$2.97B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shop
SSTK,"Shutterstock, Inc.",NYSE,48.4,$1.69B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/sstk
SBGL,Sibanye Gold Limited,NYSE,11.67,$2.67B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sbgl
SIG,Signet Jewelers Limited,NYSE,81.39,$6.15B,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig
SBY,Silver Bay Realty Trust Corp.,NYSE,16.75,$592.68M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sby
SSNI,"Silver Spring Networks, Inc.",NYSE,12.78,$659.33M,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ssni
SLW,Silver Wheaton Corp,NYSE,23.8,$10.5B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw
SPG,"Simon Property Group, Inc.",NYSE,180.28,$56.65B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/spg
SPG^J,"Simon Property Group, Inc.",NYSE,72.1479,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spg^j
SSD,"Simpson Manufacturing Company, Inc.",NYSE,42.05,$2.03B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ssd
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",NYSE,48.89,$5.28B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi
SITE,"SiteOne Landscape Supply, Inc.",NYSE,29.82,$1.18B,2016,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/site
SIX,Six Flags Entertainment Corporation New,NYSE,55.31,$5.09B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/six
SJW,SJW Corporation,NYSE,48.79,$998.06M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sjw
SKM,"SK Telecom Co., Ltd.",NYSE,21.69,$13.8B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/skm
